Date,Close,Volume,Open,High,Low
4/18/18,"$1,527.84 ",5091677,"$1,514.65 ","$1,533.80 ","$1,504.11 "
4/17/18,"$1,503.83 ",5008532,"$1,462.30 ","$1,507.19 ","$1,457.02 "
4/16/18,"$1,441.50 ",2773836,"$1,445 ","$1,447 ","$1,427.48 "
4/13/18,"$1,430.79 ",3637586,"$1,449.14 ","$1,459.78 ","$1,424.52 "
4/12/18,"$1,448.50 ",3116939,"$1,439.50 ","$1,452.12 ","$1,435.06 "
4/11/18,"$1,427.05 ",3544449,"$1,439.44 ","$1,448.78 ","$1,424.89 "
4/10/18,"$1,436.22 ",4258358,"$1,431.99 ","$1,438.38 ","$1,415.70 "
4/9/18,"$1,406.08 ",4193564,"$1,425.03 ","$1,438.48 ","$1,402.57 "
4/6/18,"$1,405.23 ",5838758,"$1,429.97 ","$1,452.50 ","$1,400.26 "
4/5/18,"$1,451.75 ",6305513,"$1,441.99 ","$1,459.56 ","$1,427.07 "
4/4/18,"$1,410.57 ",6942485,"$1,358.24 ","$1,415.39 ","$1,352.88 "
4/3/18,"$1,392.05 ",10212940,"$1,391.38 ","$1,414 ","$1,355.33 "
4/2/18,"$1,371.99 ",10432560,"$1,417.62 ","$1,421.36 ","$1,355 "
3/29/18,"$1,447.34 ",12570020,"$1,406 ","$1,455.47 ","$1,365.20 "
3/28/18,"$1,431.42 ",13680370,"$1,447 ","$1,455.90 ","$1,386.17 "
3/27/18,"$1,497.05 ",6887274,"$1,572.40 ","$1,575.97 ","$1,482.32 "
3/26/18,"$1,555.86 ",5592200,"$1,530 ","$1,556.99 ","$1,499.25 "
3/23/18,"$1,495.56 ",7977655,"$1,539.01 ","$1,549.02 ","$1,495.36 "
3/22/18,"$1,544.92 ",6213379,"$1,565.47 ","$1,573.85 ","$1,542.40 "
3/21/18,"$1,581.86 ",4740884,"$1,586.45 ","$1,590 ","$1,563.17 "
3/20/18,"$1,586.51 ",4554675,"$1,550.34 ","$1,587 ","$1,545.41 "
3/19/18,"$1,544.93 ",6406413,"$1,554.53 ","$1,561.66 ","$1,525.35 "
3/16/18,"$1,571.68 ",5291848,"$1,583.45 ","$1,589.44 ","$1,567.50 "
3/15/18,"$1,582.32 ",4057694,"$1,595 ","$1,596.91 ","$1,578.11 "
3/14/18,"$1,591 ",4236655,"$1,597 ","$1,606.44 ","$1,590.89 "
3/13/18,"$1,588.18 ",6514336,"$1,615.96 ","$1,617.54 ","$1,578.01 "
3/12/18,"$1,598.39 ",5146149,"$1,592.60 ","$1,605.33 ","$1,586.70 "
3/9/18,"$1,578.89 ",4508650,"$1,563.50 ","$1,578.94 ","$1,559.08 "
3/8/18,"$1,551.86 ",3882904,"$1,550 ","$1,554.88 ","$1,545.25 "
3/7/18,"$1,545 ",4164829,"$1,526.52 ","$1,545.90 ","$1,522.51 "
3/6/18,"$1,537.64 ",4433105,"$1,533.20 ","$1,542.13 ","$1,528 "
3/5/18,"$1,523.61 ",5192119,"$1,494.24 ","$1,525.38 ","$1,481 "
3/2/18,"$1,500.25 ",6573973,"$1,469.10 ","$1,501.05 ","$1,455.01 "
3/1/18,"$1,493.45 ",6820462,"$1,513.60 ","$1,518.49 ","$1,465 "
2/28/18,"$1,512.45 ",4498688,"$1,519.51 ","$1,528.70 ","$1,512 "
2/27/18,"$1,511.98 ",4791167,"$1,524.50 ","$1,526.78 ","$1,507.21 "
2/26/18,"$1,521.95 ",4944679,"$1,509.20 ","$1,522.84 ","$1,507 "
2/23/18,"$1,500 ",4395443,"$1,495.34 ","$1,500 ","$1,486.50 "
2/22/18,"$1,485.34 ",4806267,"$1,495.36 ","$1,502.54 ","$1,475.76 "
2/21/18,"$1,482.92 ",6270085,"$1,485 ","$1,503.49 ","$1,478.92 "
2/20/18,"$1,468.35 ",6473520,"$1,446.49 ","$1,488.77 ","$1,446.49 "
2/16/18,"$1,448.69 ",4464048,"$1,457.37 ","$1,465.80 ","$1,446.56 "
2/15/18,"$1,461.76 ",5634873,"$1,466.89 ","$1,468.94 ","$1,436.84 "
2/14/18,"$1,451.05 ",5940392,"$1,406.25 ","$1,452.06 ","$1,403.36 "
2/13/18,"$1,414.51 ",5880823,"$1,385.93 ","$1,419.72 ","$1,383.53 "
2/12/18,"$1,386.23 ",6718037,"$1,364.67 ","$1,393.81 ","$1,344.01 "
2/9/18,"$1,339.60 ",14128670,"$1,373.49 ","$1,383.50 ","$1,265.93 "
2/8/18,"$1,350.50 ",8496355,"$1,429.68 ","$1,433.75 ","$1,349.94 "
2/7/18,"$1,416.78 ",7126128,"$1,449 ","$1,460.99 ","$1,415.15 "
2/6/18,"$1,442.84 ",10937550,"$1,361.46 ","$1,443.99 ","$1,351.79 "
2/5/18,"$1,390 ",11422520,"$1,402.62 ","$1,458.98 ","$1,320.72 "
2/2/18,"$1,429.95 ",11014340,"$1,477.39 ","$1,498 ","$1,414 "
2/1/18,"$1,390 ",8985040,"$1,445 ","$1,459.88 ","$1,385.14 "
1/31/18,"$1,450.89 ",6386185,"$1,451.30 ","$1,472.58 ","$1,450.04 "
1/30/18,"$1,437.82 ",5802415,"$1,403.17 ","$1,439.25 ","$1,392 "
1/29/18,"$1,417.68 ",5690168,"$1,409.18 ","$1,431.39 ","$1,400.44 "
1/26/18,"$1,402.05 ",4825682,"$1,392.01 ","$1,402.53 ","$1,380.91 "
1/25/18,"$1,377.95 ",4741473,"$1,368 ","$1,378.34 ","$1,357.62 "
1/24/18,"$1,357.51 ",6781297,"$1,374.82 ","$1,388.16 ","$1,338 "
1/23/18,"$1,362.54 ",5130673,"$1,338.09 ","$1,364.90 ","$1,337.34 "
1/22/18,"$1,327.31 ",4126235,"$1,297.17 ","$1,327.45 ","$1,296.66 "
1/19/18,"$1,294.58 ",4455108,"$1,312 ","$1,313 ","$1,292.99 "
1/18/18,"$1,293.32 ",4021640,"$1,293.95 ","$1,304.60 ","$1,284.02 "
1/17/18,"$1,295 ",5240634,"$1,312.24 ","$1,314 ","$1,280.88 "
1/16/18,"$1,304.86 ",7155026,"$1,323 ","$1,339.94 ","$1,292.30 "
1/12/18,"$1,305.20 ",5434547,"$1,273.39 ","$1,305.76 ","$1,273.39 "
1/11/18,"$1,276.68 ",3104031,"$1,259.74 ","$1,276.77 ","$1,256.46 "
1/10/18,"$1,254.33 ",2679832,"$1,245.15 ","$1,254.33 ","$1,237.23 "
1/9/18,"$1,252.70 ",3657243,"$1,256.90 ","$1,259.33 ","$1,241.76 "
1/8/18,"$1,246.87 ",4270121,"$1,236 ","$1,253.08 ","$1,232.03 "
1/5/18,"$1,229.14 ",3536299,"$1,217.51 ","$1,229.14 ","$1,210 "
1/4/18,"$1,209.59 ",3015997,"$1,205 ","$1,215.87 ","$1,204.66 "
1/3/18,"$1,204.20 ",3094175,"$1,188.30 ","$1,205.49 ","$1,188.30 "
1/2/18,"$1,189.01 ",2673958,"$1,172 ","$1,190 ","$1,170.51 "
12/29/17,"$1,169.47 ",2678122,"$1,182.35 ","$1,184 ","$1,167.50 "
12/28/17,"$1,186.10 ",1838549,"$1,189 ","$1,190.10 ","$1,184.38 "
12/27/17,"$1,182.26 ",1866171,"$1,179.91 ","$1,187.29 ","$1,175.61 "
12/26/17,"$1,176.76 ",1988906,"$1,168.36 ","$1,178.32 ","$1,160.55 "
12/22/17,"$1,168.36 ",1575845,"$1,172.08 ","$1,174.62 ","$1,167.83 "
12/21/17,"$1,174.76 ",2055103,"$1,175.90 ","$1,179.17 ","$1,167.64 "
12/20/17,"$1,177.62 ",2364984,"$1,190.50 ","$1,191 ","$1,176 "
12/19/17,"$1,187.38 ",2574578,"$1,189.15 ","$1,192.97 ","$1,179.14 "
12/18/17,"$1,190.58 ",2943252,"$1,187.37 ","$1,194.78 ","$1,180.91 "
12/15/17,"$1,179.14 ",4775009,"$1,179.03 ","$1,182.75 ","$1,169.33 "
12/14/17,"$1,174.26 ",3120265,"$1,163.71 ","$1,177.93 ","$1,162.45 "
12/13/17,"$1,164.13 ",2588740,"$1,170 ","$1,170.87 ","$1,160.27 "
12/12/17,"$1,165.08 ",2208812,"$1,166.51 ","$1,173.60 ","$1,161.61 "
12/11/17,"$1,168.92 ",2360068,"$1,164.60 ","$1,169.90 ","$1,157 "
12/8/17,"$1,162 ",2979278,"$1,170.40 ","$1,172.79 ","$1,157.10 "
12/7/17,"$1,159.79 ",2508813,"$1,156.59 ","$1,163.19 ","$1,151 "
12/6/17,"$1,152.35 ",2777524,"$1,137.99 ","$1,155.89 ","$1,136.08 "
12/5/17,"$1,141.57 ",4074846,"$1,128.26 ","$1,159.27 ","$1,124.74 "
12/4/17,"$1,133.95 ",5926970,"$1,173.85 ","$1,175.20 ","$1,128 "
12/1/17,"$1,162.35 ",4101175,"$1,172.05 ","$1,179.65 ","$1,152 "
11/30/17,"$1,176.75 ",4472454,"$1,167.10 ","$1,178.57 ","$1,160 "
11/29/17,"$1,161.27 ",9242181,"$1,194.80 ","$1,194.80 ","$1,145.19 "
11/28/17,"$1,193.60 ",4548064,"$1,204.88 ","$1,205.34 ","$1,188.52 "
11/27/17,"$1,195.83 ",6718385,"$1,202.66 ","$1,213.41 ","$1,191.15 "
11/24/17,"$1,186 ",3528011,"$1,160.70 ","$1,186.84 ","$1,160.70 "
11/22/17,"$1,156.16 ",3549453,"$1,141 ","$1,160.27 ","$1,141 "
11/21/17,"$1,139.49 ",2461416,"$1,132.86 ","$1,140 ","$1,128.20 "
11/20/17,"$1,126.31 ",2146183,"$1,129.77 ","$1,133.42 ","$1,122.55 "
11/17/17,"$1,129.88 ",2360174,"$1,138.28 ","$1,138.80 ","$1,125.81 "
11/16/17,"$1,137.29 ",2210454,"$1,130.16 ","$1,138.16 ","$1,130.05 "
11/15/17,"$1,126.69 ",3917182,"$1,127.01 ","$1,131.75 ","$1,121.63 "
11/14/17,"$1,136.84 ",3136307,"$1,130.11 ","$1,138 ","$1,123.89 "
11/13/17,"$1,129.17 ",2913376,"$1,123 ","$1,139.90 ","$1,122.34 "
11/10/17,"$1,125.35 ",2178670,"$1,126.10 ","$1,131.75 ","$1,124.06 "
11/9/17,"$1,129.13 ",3729458,"$1,125.96 ","$1,129.62 ","$1,115.77 "
11/8/17,"$1,132.88 ",2575956,"$1,122.82 ","$1,135.54 ","$1,119.11 "
11/7/17,"$1,123.17 ",2684125,"$1,124.74 ","$1,130.60 ","$1,117.50 "
11/6/17,"$1,120.66 ",3331032,"$1,109.15 ","$1,125.41 ","$1,108.77 "
11/3/17,"$1,111.60 ",3739141,"$1,091.15 ","$1,112.68 ","$1,088.52 "
11/2/17,"$1,094.22 ",3683447,"$1,097.81 ","$1,101.94 ","$1,086.87 "
11/1/17,"$1,103.68 ",3743189,"$1,105.40 ","$1,108.97 ","$1,096.74 "
10/31/17,"$1,105.28 ",3474886,"$1,109 ","$1,110.54 ","$1,101.12 "
10/30/17,"$1,110.85 ",6608244,"$1,095.01 ","$1,122.79 ","$1,093.56 "
10/27/17,"$1,100.95 ",16547950,"$1,058.14 ","$1,105.58 ","$1,050.55 "
10/26/17,$972.43 ,5392856,$980.33 ,$982.90 ,$968.55 
10/25/17,$972.91 ,3029395,$978 ,$984.44 ,$966.24 
10/24/17,$975.90 ,2713262,$969 ,$979.85 ,$965 
10/23/17,$966.30 ,3482123,$986.73 ,$986.78 ,$962.50 
10/20/17,$982.91 ,2343556,$993.53 ,$994.62 ,$982 
10/19/17,$986.61 ,3084459,$990 ,$991.05 ,$980.24 
10/18/17,$997 ,2496848,"$1,009.27 ","$1,022.31 ",$996.55 
10/17/17,"$1,009.13 ",2318762,"$1,005.59 ","$1,011.47 ","$1,004.38 "
10/16/17,"$1,006.34 ",2004816,"$1,008.44 ","$1,009.57 ","$1,001.04 "
10/13/17,"$1,002.94 ",2429175,"$1,007 ","$1,007.77 ","$1,001.03 "
10/12/17,"$1,000.93 ",4083076,$996.81 ,"$1,008.44 ",$992.40 
10/11/17,$995 ,2335062,$991.27 ,$995.50 ,$986.70 
10/10/17,$987.20 ,3082929,$996.67 ,$997.95 ,$980.10 
10/9/17,$990.99 ,2936073,$993.24 ,$998.50 ,$987.50 
10/6/17,$989.58 ,3747408,$975.64 ,$995.75 ,$975.64 
10/5/17,$980.85 ,3220080,$970 ,$981.51 ,$969.64 
10/4/17,$965.45 ,2518509,$954.21 ,$967.79 ,$954.05 
10/3/17,$957.10 ,2664290,$958 ,$963.69 ,$950.37 
10/2/17,$959.19 ,2425585,$964 ,$967.31 ,$952.12 
9/29/17,$961.35 ,2509194,$960.11 ,$964.83 ,$958.38 
9/28/17,$956.40 ,2521285,$951.86 ,$959.70 ,$950.10 
9/27/17,$950.87 ,3145310,$948 ,$955.30 ,$943.30 
9/26/17,$938.60 ,3504345,$945.49 ,$948.63 ,$931.75 
9/25/17,$939.79 ,5115097,$949.31 ,$949.42 ,$932.89 
9/22/17,$955.10 ,2629433,$961.01 ,$965.61 ,$954.42 
9/21/17,$964.65 ,2276374,$971.31 ,$971.70 ,$962.02 
9/20/17,$973.21 ,2752256,$971.79 ,$974.81 ,$962.16 
9/19/17,$969.86 ,2629721,$977.25 ,$978.24 ,$967.46 
9/18/17,$974.19 ,3400701,$990.40 ,$992.79 ,$968.17 
9/15/17,$986.79 ,3749512,$993.01 ,$996.25 ,$984.03 
9/14/17,$992.21 ,3899558,$996.80 ,$998.56 ,$987.74 
9/13/17,$999.60 ,3360247,$983.97 ,"$1,000 ",$979.42 
9/12/17,$982.58 ,2475557,$983.27 ,$984.67 ,$975.52 
9/11/17,$977.96 ,2171998,$974.46 ,$981.94 ,$974.22 
9/8/17,$965.90 ,2589038,$979.10 ,$979.88 ,$963.47 
9/7/17,$979.47 ,2562517,$974 ,$980.59 ,$972.55 
9/6/17,$967.80 ,2125371,$968.32 ,$971.84 ,$960.60 
9/5/17,$965.27 ,2996501,$975.40 ,$976.77 ,$960.37 
9/1/17,$978.25 ,2533779,$984.20 ,$984.50 ,$976.88 
8/31/17,$980.60 ,3314687,$974.70 ,$981 ,$972.76 
8/30/17,$967.59 ,2897969,$958.44 ,$969.41 ,$956.91 
8/29/17,$954.06 ,2871568,$940 ,$956 ,$936.33 
8/28/17,$946.02 ,2576456,$946.54 ,$953 ,$942.25 
8/25/17,$945.26 ,3316602,$956 ,$957.62 ,$944.10 
8/24/17,$952.45 ,5186993,$957.42 ,$959 ,$941.14 
8/23/17,$958 ,2642936,$959.38 ,$962 ,$954.20 
8/22/17,$966.90 ,2745796,$955.52 ,$967.93 ,$955.50 
8/21/17,$953.29 ,3156891,$957.57 ,$961.20 ,$945.46 
8/18/17,$958.47 ,3275276,$961.40 ,$965.43 ,$954.65 
8/17/17,$960.57 ,3456073,$977.84 ,$977.84 ,$960.32 
8/16/17,$978.18 ,3125408,$981.65 ,$986.46 ,$973.22 
8/15/17,$982.74 ,2544452,$988.90 ,$991.74 ,$982 
8/14/17,$983.30 ,3168461,$978.41 ,$985.50 ,$976.19 
8/11/17,$967.99 ,3464615,$960 ,$970.39 ,$951.38 
8/10/17,$956.92 ,5600182,$976.30 ,$979.86 ,$954.68 
8/9/17,$982.01 ,3568120,$982.60 ,$988 ,$975.27 
8/8/17,$989.84 ,2886062,$994.35 ,$996.28 ,$985.79 
8/7/17,$992.27 ,2670187,$990.65 ,$995 ,$987.14 
8/4/17,$987.58 ,2726739,$989.68 ,$991.67 ,$982 
8/3/17,$986.92 ,3252699,$999.47 ,$999.50 ,$984.59 
8/2/17,$995.89 ,4061270,"$1,001.77 ","$1,003.21 ",$981.73 
8/1/17,$996.19 ,4527979,$996.11 ,"$1,006.40 ",$991.58 
7/31/17,$987.78 ,7326177,"$1,019.05 ","$1,019.05 ",$987.02 
7/28/17,"$1,020.04 ",7674669,"$1,012.14 ","$1,032.85 ","$1,001 "
7/27/17,"$1,046 ",10830380,"$1,069.55 ","$1,083.31 ","$1,040.18 "
7/26/17,"$1,052.80 ",2881423,"$1,043.20 ","$1,053.20 ","$1,043.20 "
7/25/17,"$1,039.87 ",2444862,"$1,038.05 ","$1,043.33 ","$1,032.48 "
7/24/17,"$1,038.95 ",3277624,"$1,028.34 ","$1,043.01 ","$1,027.43 "
7/21/17,"$1,025.67 ",2726844,"$1,021.28 ","$1,026.10 ","$1,011 "
7/20/17,"$1,028.70 ",3074300,"$1,031.59 ","$1,034.97 ","$1,022.52 "
7/19/17,"$1,026.87 ",2955263,"$1,025 ","$1,031.59 ","$1,022.50 "
7/18/17,"$1,024.45 ",4002293,"$1,006 ","$1,026.03 ","$1,004 "
7/17/17,"$1,010.04 ",3685206,"$1,004.69 ","$1,014.75 ","$1,003.81 "
7/14/17,"$1,001.81 ",2100941,"$1,002.40 ","$1,004.45 ",$996.89 
7/13/17,"$1,000.63 ",2877854,"$1,004.62 ","$1,006.88 ",$995.90 
7/12/17,"$1,006.51 ",3605227,"$1,000.65 ","$1,008.55 ",$998.10 
7/11/17,$994.13 ,2978422,$993 ,$995.99 ,$983.72 
7/10/17,$996.47 ,3515968,$985 ,$999.44 ,$983.50 
7/7/17,$978.76 ,2589778,$969.55 ,$980.11 ,$969.14 
7/6/17,$965.14 ,3257432,$964.66 ,$974.40 ,$959.02 
7/5/17,$971.40 ,3648765,$961.53 ,$975 ,$955.25 
7/3/17,$953.66 ,2909108,$972.79 ,$974.49 ,$951.00 
6/30/17,$968 ,3383436,$980.12 ,$983.47 ,$967.61 
6/29/17,$975.93 ,4295828,$979 ,$987.56 ,$965.25 
6/28/17,$990.33 ,3721937,$978.55 ,$990.68 ,$969.21 
6/27/17,$976.78 ,3759865,$990.69 ,$998.80 ,$976 
6/26/17,$993.98 ,3382126,"$1,008.50 ","$1,009.80 ",$992 
6/23/17,"$1,003.74 ",2876508,"$1,002.54 ","$1,004.62 ",$998.02 
6/22/17,"$1,001.30 ",2249784,"$1,002.23 ","$1,006.96 ",$997.20 
6/21/17,"$1,002.23 ",2916743,$998.70 ,"$1,002.72 ",$992.65 
6/20/17,$992.59 ,4069195,$998 ,"$1,004.88 ",$992.02 
6/19/17,$995.17 ,5019791,"$1,017 ","$1,017 ",$989.90 
6/16/17,$987.71 ,11439080,$996 ,$999.75 ,$982 
6/15/17,$964.17 ,5230302,$958.70 ,$965.73 ,$950.86 
6/14/17,$976.47 ,3965444,$988.59 ,$990.34 ,$966.71 
6/13/17,$980.79 ,4569183,$977.99 ,$984.50 ,$966.10 
6/12/17,$964.91 ,9437061,$967 ,$975.95 ,$945 
6/9/17,$978.31 ,7634038,"$1,012.50 ","$1,012.99 ",$927 
6/8/17,"$1,010.27 ",2756796,"$1,012.06 ","$1,013.61 ","$1,006.11 "
6/7/17,"$1,010.07 ",2818880,"$1,005.95 ","$1,010.25 ","$1,002 "
6/6/17,"$1,003 ",3341855,"$1,012 ","$1,016.50 ","$1,001.25 "
6/5/17,"$1,011.34 ",2717283,"$1,007.23 ","$1,013.21 ","$1,003.51 "
6/2/17,"$1,006.73 ",3749489,$998.99 ,"$1,008.48 ",$995.67 
6/1/17,$995.95 ,2451407,$998.59 ,$998.99 ,$991.37 
5/31/17,$994.62 ,3913721,"$1,000 ","$1,000.12 ",$982.16 
5/30/17,$996.70 ,3256230,$996.51 ,"$1,001.20 ",$995.52 
5/26/17,$995.78 ,3462132,$995 ,$998.65 ,$989.25 
5/25/17,$993.38 ,4817312,$984.85 ,$999 ,$982.11 
5/24/17,$980.35 ,2455977,$976 ,$981 ,$970.23 
5/23/17,$971.54 ,2412406,$975.02 ,$975.20 ,$966.85 
5/22/17,$970.67 ,2631854,$964 ,$971.38 ,$962.90 
5/19/17,$959.84 ,3967552,$962.84 ,$968.92 ,$959.72 
5/18/17,$958.49 ,3898729,$944.80 ,$962.75 ,$944.76 
5/17/17,$944.76 ,5129887,$954.70 ,$960.40 ,$944.12 
5/16/17,$966.07 ,3114640,$961 ,$970.06 ,$960.91 
5/15/17,$957.97 ,4261618,$958.73 ,$963.15 ,$956.06 
5/12/17,$961.35 ,3622639,$954.50 ,$962.79 ,$951.53 
5/11/17,$947.62 ,2190678,$945.11 ,$950.29 ,$940.78 
5/10/17,$948.95 ,2093334,$953.50 ,$953.75 ,$945 
5/9/17,$952.82 ,3256357,$952.80 ,$957.89 ,$950.20 
5/8/17,$949.04 ,3406954,$940.95 ,$949.05 ,$939.21 
5/5/17,$934.15 ,2863978,$940.52 ,$940.79 ,$930.30 
5/4/17,$937.53 ,2413486,$944.75 ,$945 ,$934.22 
5/3/17,$941.03 ,3578108,$946 ,$946 ,$935.90 
5/2/17,$946.94 ,3814589,$946.65 ,$950.10 ,$941.41 
5/1/17,$948.23 ,5459454,$927.80 ,$954.40 ,$927.80 
4/28/17,$924.99 ,7354916,$948.83 ,$949.59 ,$924.33 
4/27/17,$918.38 ,5195293,$914.39 ,$921.86 ,$912.11 
4/26/17,$909.29 ,2603720,$910.30 ,$915.75 ,$907.56 
4/25/17,$907.62 ,3375239,$907.04 ,$909.48 ,$903 
4/24/17,$907.41 ,3118154,$908.68 ,$909.99 ,$903.82 
4/21/17,$898.53 ,2408664,$902.67 ,$903.65 ,$896.77 
4/20/17,$902.06 ,2808837,$899.70 ,$905.32 ,$896.29 
4/19/17,$899.20 ,2865603,$907.84 ,$910.50 ,$897.37 
4/18/17,$903.78 ,2996639,$900.99 ,$909.61 ,$900.78 
4/17/17,$901.99 ,2849145,$887.50 ,$902.38 ,$887.50 
4/13/17,$884.67 ,3169025,$891.45 ,$894.97 ,$884.49 
4/12/17,$896.23 ,2451575,$903.09 ,$904.09 ,$895.25 
4/11/17,$902.36 ,3008307,$907.04 ,$911.24 ,$897.50 
4/10/17,$907.04 ,3180999,$899.63 ,$908.51 ,$899 
4/7/17,$894.88 ,3708367,$899.65 ,$900.09 ,$889.31 
4/6/17,$898.28 ,6338183,$913.80 ,$917.19 ,$894.49 
4/5/17,$909.28 ,7497229,$910.82 ,$923.72 ,$905.62 
4/4/17,$906.83 ,4976736,$891.50 ,$908.54 ,$890.28 
4/3/17,$891.51 ,3418998,$888 ,$893.49 ,$885.42 
3/31/17,$886.54 ,3949283,$877 ,$890.35 ,$876.65 
3/30/17,$876.34 ,2758154,$874.95 ,$877.06 ,$871.66 
3/29/17,$874.32 ,4479102,$859.05 ,$876.44 ,$859.02 
3/28/17,$856 ,3037117,$851.75 ,$858.46 ,$850.10 
3/27/17,$846.82 ,2754903,$838.07 ,$850.30 ,$833.50 
3/24/17,$845.61 ,2135812,$851.68 ,$851.80 ,$843.53 
3/23/17,$847.38 ,1947627,$848.20 ,$850.89 ,$844.80 
3/22/17,$848.06 ,2652225,$840.43 ,$849.37 ,$839.05 
3/21/17,$843.20 ,4376927,$858.84 ,$862.80 ,$841.31 
3/20/17,$856.97 ,2261699,$851.51 ,$857.80 ,$851.01 
3/17/17,$852.31 ,3383423,$853.49 ,$853.83 ,$850.64 
3/16/17,$853.42 ,1841507,$855.30 ,$855.50 ,$850.51 
3/15/17,$852.97 ,2559702,$854.33 ,$854.45 ,$847.11 
3/14/17,$852.53 ,2129358,$853.55 ,$853.75 ,$847.55 
3/13/17,$854.59 ,1906941,$851.77 ,$855.69 ,$851.71 
3/10/17,$852.46 ,2434254,$857 ,$857.35 ,$851.72 
3/9/17,$853 ,2043932,$851 ,$856.40 ,$850.31 
3/8/17,$850.50 ,2286974,$848 ,$853.07 ,$846.79 
3/7/17,$846.02 ,2246216,$845.48 ,$848.46 ,$843.75 
3/6/17,$846.61 ,2609139,$845.23 ,$848.49 ,$841.12 
3/3/17,$849.88 ,1948195,$847.20 ,$851.99 ,$846.27 
3/2/17,$848.91 ,2130010,$853.08 ,$854.82 ,$847.28 
3/1/17,$853.08 ,2758169,$853.05 ,$854.83 ,$849.01 
2/28/17,$845.04 ,2787892,$851.45 ,$854.09 ,$842.05 
2/27/17,$848.64 ,2703855,$842.38 ,$852.50 ,$839.67 
2/24/17,$845.24 ,3684473,$844.69 ,$845.81 ,$837.75 
2/23/17,$852.19 ,3459287,$857.57 ,$860.86 ,$848 
2/22/17,$855.61 ,2615385,$856.95 ,$858.43 ,$852.18 
2/21/17,$856.44 ,3506621,$848.84 ,$857.98 ,$847.25 
2/17/17,$845.07 ,3036616,$842 ,$847.27 ,$840.73 
2/16/17,$844.14 ,2710595,$841.84 ,$845 ,$839.38 
2/15/17,$842.70 ,2960469,$834 ,$842.81 ,$832.82 
2/14/17,$836.39 ,2789377,$837 ,$838.31 ,$831.45 
2/13/17,$836.53 ,4167521,$831.62 ,$843.00 ,$828.55 
2/10/17,$827.46 ,2427817,$823.82 ,$828 ,$822.85 
2/9/17,$821.36 ,2482464,$821.60 ,$825 ,$819.71 
2/8/17,$819.71 ,2856058,$812.69 ,$821.48 ,$812.50 
2/7/17,$812.50 ,3463842,$809.31 ,$816.16 ,$807.50 
2/6/17,$807.64 ,3827284,$809.80 ,$810.72 ,$803 
2/3/17,$810.20 ,10855610,$806.72 ,$818.30 ,$804 
2/2/17,$839.95 ,7043095,$836.59 ,$842.49 ,$828.26 
2/1/17,$832.35 ,3831319,$829.21 ,$833.78 ,$824.94 
1/31/17,$823.48 ,3129269,$823.75 ,$826.99 ,$819.56 
1/30/17,$830.38 ,3681441,$833 ,$833.50 ,$816.38 
1/27/17,$835.77 ,2994700,$839 ,$839.70 ,$829.44 
1/26/17,$839.15 ,3571395,$835.53 ,$843.84 ,$833 
1/25/17,$836.52 ,3931475,$825.79 ,$837.42 ,$825.29 
1/24/17,$822.44 ,2967753,$822 ,$823.99 ,$814.50 
1/23/17,$817.88 ,2794228,$806.80 ,$818.50 ,$805.08 
1/20/17,$808.33 ,3373183,$815.28 ,$816.02 ,$806.26 
1/19/17,$809.04 ,2529569,$810 ,$813.51 ,$807.32 
1/18/17,$807.48 ,2344879,$809.50 ,$811.73 ,$804.27 
1/17/17,$809.72 ,3668111,$815.70 ,$816 ,$803.44 
1/13/17,$817.14 ,3777135,$814.32 ,$821.65 ,$811.40 
1/12/17,$813.64 ,4865798,$800.31 ,$814.13 ,$799.50 
1/11/17,$799.02 ,2986267,$793.66 ,$799.50 ,$789.51 
1/10/17,$795.90 ,2557640,$796.60 ,$798 ,$789.54 
1/9/17,$796.92 ,3442864,$798 ,$801.77 ,$791.77 
1/6/17,$795.99 ,5981169,$782.36 ,$799.44 ,$778.48 
1/5/17,$780.45 ,5820195,$761.55 ,$782.40 ,$760.26 
1/4/17,$757.18 ,2505296,$758.39 ,$759.68 ,$754.20 
1/3/17,$753.67 ,3519877,$757.92 ,$758.76 ,$747.70 
12/30/16,$749.87 ,4132707,$766.47 ,$767.40 ,$748.28 
12/29/16,$765.15 ,3154980,$772.40 ,$773.40 ,$760.85 
12/28/16,$772.13 ,3282597,$776.25 ,$780 ,$770.50 
12/27/16,$771.40 ,2630692,$763.40 ,$774.65 ,$761.20 
12/23/16,$760.59 ,1978722,$764.55 ,$766.50 ,$757.99 
12/22/16,$766.34 ,2521462,$768.12 ,$771.21 ,$763.02 
12/21/16,$770.60 ,2041288,$770 ,$771.22 ,$765.70 
12/20/16,$771.22 ,2701395,$768.65 ,$774.39 ,$767.71 
12/19/16,$766 ,3107956,$758.89 ,$770.50 ,$756.16 
12/16/16,$757.77 ,4846155,$765 ,$765.13 ,$754 
12/15/16,$761 ,3795503,$766.28 ,$769.10 ,$760.31 
12/14/16,$768.82 ,5446965,$778.25 ,$780.86 ,$762.81 
12/13/16,$774.34 ,5253129,$764.96 ,$782.46 ,$762 
12/12/16,$760.12 ,2958869,$766.40 ,$766.89 ,$757.20 
12/9/16,$768.66 ,2464356,$770 ,$770.25 ,$765.34 
12/8/16,$767.33 ,3187047,$771.87 ,$773.79 ,$765.19 
12/7/16,$770.42 ,3679153,$764.55 ,$770.42 ,$755.82 
12/6/16,$764.72 ,3792379,$763.99 ,$768.24 ,$757.25 
